Index Refs Address            Size       Wired      Name (Version) UUID <Linked Against>
  147    0 0xffffff7f81d69000 0x10000    0x10000    com.apple.iokit.IOAVBFamily (740.1) 3AA37FB6-14F4-316D-B1EB-D18267A093DE <146 70 17 16 7 6 5 3 1>
  148    0 0xffffff7f82cff000 0xf0000    0xf0000    com.apple.driver.AppleIntelKBLGraphics (12.0.8) 1C95F032-097F-34B6-BE53-873FB387904F <120 119 99 13 8 7 6 5 3 1>
  149    0 0xffffff7f8176e000 0x3000     0x3000     com.apple.AGDCPluginDisplayMetrics (3.30.14) 6FC253CF-78EB-31A5-984A-4A010BB6FB35 <104 8 7 6 5 3 1>
  150    1 0xffffff7f81772000 0x3000     0x3000     com.apple.driver.AppleGraphicsControl (3.30.14) EFDE31D8-1035-3D90-A80E-1B7145086D21 <8 6 5 3 1>
  151    0 0xffffff7f81775000 0x13000    0x13000    com.apple.driver.AppleGraphicsDevicePolicy (3.30.14) E1B6610E-FBBE-3987-84B7-F93D33E189D6 <150 104 99 13 12 8 7 6 5 3 1>
  152    0 0xffffff7f855c0000 0x11000    0x11000    com.apple.kext.AMDRadeonX4000HWServices (2.0.8) 97E577DC-0F91-35C7-BDC7-4E61DCAF28A6 <99 13 12 8 6 5 3 1>
  153    0 0xffffff7f83083000 0x4c2000   0x4c2000   com.apple.kext.AMDRadeonX4000 (2.0.8) 29FEAD9E-DDDB-3162-B477-6B148D143C0B <120 119 99 13 8 6 5 3 1>
  154    0 0xffffff7f8426c000 0x1345000  0x1345000  com.apple.kext.AMDRadeonX4400HWLibs (1.0) C86505F5-4398-3F6B-889A-BB592B86EFBE <13 6 5 3 1>
  155    0 0xffffff7f83818000 0x2a000    0x2a000    com.apple.kext.AMDFramebuffer (2.0.8) 3B239EA3-3717-3719-870F-E0CEB0072166 <113 99 13 12 8 6 5 3 1>
  156    0 0xffffff7f83809000 0x5000     0x5000     com.apple.driver.AppleUpstreamUserClient (3.6.5) F4E62446-645F-353B-A2F4-466FFAAE8A12 <99 13 12 8 6 5 3 1>
  157    1 0xffffff7f8258d000 0x7000     0x7000     com.apple.driver.X86PlatformShim (1.0.0) 3601F5DA-0C88-311A-88EE-94C2D81C6763 <107 106 14 8 5 3>
  158    0 0xffffff7f8399c000 0x4000     0x4000     com.apple.driver.ApplePlatformEnabler (2.7.0d0) 1BB3D4F6-F96F-3FC5-84B3-C2DFCAF056F7 <8 6 5 3>
  159    0 0xffffff7f83863000 0x19000    0x19000    com.apple.driver.AGPM (110.25.2) C940BD82-083E-3A01-A024-73D53B1D279C <122 106 104 99 13 7 6 5 3>
  160    1 0xffffff7f82059000 0x13000    0x13000    com.apple.kext.OSvKernDSPLib (528) FAF1FA70-450F-3F87-BB36-7C583BB7D0C3 <6 5>
  161    1 0xffffff7f8206c000 0x141000   0x141000   com.apple.driver.DspFuncLib (282.54) 5A8603FE-4786-373C-A7E5-0DBC5248B614 <160 127 126 51 7 6 5 3 1>
  162    0 0xffffff7f821b8000 0xb7000    0xb7000    com.apple.driver.AppleHDA (282.54) 82001F15-BA09-3F3B-AB61-649F457938EE <161 138 137 127 122 99 7 6 5 3 1>
  163    0 0xffffff7f82055000 0x2000     0x2000     com.apple.driver.AppleHDAHardwareConfigDriver (282.54) 1BCAA658-E0E3-30EA-A844-6BAD00DFA044 <5 3>
  164    1 0xffffff7f839a8000 0x5000     0x5000     com.apple.kext.triggers (1.0) 772E6564-3749-3313-B8D6-3EBCA5667548 <8 7 6 5 3 1>
  165    0 0xffffff7f839ad000 0x9000     0x9000     com.apple.filesystems.autofs (3.0) EA42AD5D-6A23-330A-AB8F-6F0E2EC6AF02 <164 8 7 6 5 3 2 1>
  166    0 0xffffff7f814b7000 0x18000    0x18000    com.apple.fileutil (20.036.15) 45E36A04-DE9C-3621-AEAB-D4721EFB7E6B <6 5 3 2 1>
  167    1 0xffffff7f82ba8000 0x1a000    0x1a000    com.apple.driver.IOBluetoothHIDDriver (6.0.11f4) 9FF217BF-7E07-3D11-A52A-58C8D9817E4C <133 43 6 5 3>
  168    1 0xffffff7f838c4000 0xe000     0xe000     com.apple.driver.AppleHSBluetoothDriver (138.3) C075E0AC-DA96-3B55-992F-5F37249F8FA7 <167 133 43 7 6 5 3 1>
  169    0 0xffffff7f83c97000 0x5000     0x5000     com.apple.driver.AudioAUUC (1.70) DA645A02-11C4-360C-97AD-4759C1C7A87B <127 99 13 12 8 6 5 3 1>
  170    1 0xffffff7f81c5a000 0x17000    0x17000    com.apple.driver.AppleInputDeviceSupport (2440.2) 54ABAF53-72FE-342C-B9AB-93483DB38AE8 <19 6 5 3 1>
  171    1 0xffffff7f81d8d000 0x27000    0x27000    com.apple.driver.AppleMultitouchDriver (2440.7) 96B1F764-0D26-3BDB-A909-24FE9A262CE6 <170 43 18 8 6 5 3 1>
  172    0 0xffffff7f838e5000 0xa000     0xa000     com.apple.driver.AppleTopCaseHIDEventDriver (138.3) E46CB978-F8A2-3B53-9F05-40C15E81D227 <171 168 43 7 6 5 3 1>
  173    0 0xffffff7f838b5000 0xb000     0xb000     com.apple.driver.AppleHIDKeyboard (208) 3C364674-970E-3DBB-AC53-57DFDBE4B802 <43 6 5 3>
  174    0 0xffffff7f855f1000 0xf000     0xf000     com.apple.filesystems.msdosfs (1.10) D0B8FB8F-C891-31D1-AC55-39CCFF912B74 <8 6 5 1>
